time,survival
0.1148232103710036,99.30403027110611
0.1267656771386907,99.30403027110611
0.1398662192098427,99.30403027110611
0.3322022327969751,99.30403027110611
0.5131876684160339,98.77062397778582
0.6490911492635902,98.54032057641427
0.8115932614412067,97.0924809679772
0.942793830161282,96.12740735163509
1.0073196740786816,95.22191349551792
1.03712522360318,94.17558494421915
1.1363281492887245,93.2607436669382
1.2784913769100683,92.64811898213902
1.4290447861852869,91.93615276698974
1.5485822253432922,91.00448826119968
1.718659483661671,90.6675924144244
1.896225893146486,90.4878133683662
1.924767176438177,90.4878133683662
2.0000395649332923,89.41979608303791
2.078178742442228,88.52385369723395
2.180726960161044,87.31507697791568
2.342800048601628,86.66855214653597
2.531244791323539,85.98052437750094
2.643079497904358,84.9532697233
2.786128690572699,84.01396544685998
2.9965410690832623,83.7148415316242
3.1197368864347848,82.63920163692845
3.3097752620783822,82.14089652259929
3.49966837603416,81.90186351258528
3.688297473454579,81.85454615951937
3.864896289571133,81.25928314209098
4.065396539340762,81.20687114817238
4.209849995114157,80.89074631778038
4.302268769112624,79.9547737531976
4.4485903517098855,79.3905677881622
4.569888258312984,78.58589274076924
4.767740135807621,78.49868251600253
4.947716865117458,78.18132704228135
5.068117272837259,77.1229061896986
5.170026913945803,75.9871595350433
5.291093302964736,75.27843054054335
5.366769616861742,74.33745273773471
5.454041383253742,73.67762731479225
5.626111745907608,73.12856710052928
5.829771079973359,73.12856710052928
5.836587461929728,73.0869118835763
5.985466337622633,72.30464202901389
6.0517916921088375,71.03085290713517
6.139036913115159,70.27877106090531
6.294832832969535,69.36455705435336
6.479970913507668,69.10471976472004
6.534570781679559,69.10471976472004
6.66862043964524,69.10471976472004
6.668907516881006,69.10471976472004
6.8525114366008815,68.50783411545524
7.028852105136654,68.50783411545524
7.04572380631398,68.49567285314464
7.200367689880403,68.49567285314464
7.240874957776716,68.19171298734209
7.394103799336159,67.37240809433004
7.40832754538552,67.37240809433004
7.580878285365079,66.99247551523993
7.609929492594942,66.99247551523993
7.713872955855381,66.14972064249596
7.902509579645281,66.1285606011632
8.03725325079641,66.12465656238257
8.069983486059934,66.12465656238257
8.108018480610168,65.14449902186175
8.167810985643476,64.34453973696301
8.294161355266331,63.46841236231445
8.36516686068605,63.46841236231445
8.39919620534774,63.46841236231445
8.467502309134412,62.87762520453971
8.669442029907339,62.73386404239727
8.673609786871792,62.73386404239727
8.776506009579284,62.73386404239727
8.780598204183514,62.73386404239727
8.781429061613993,61.21717977927907
8.909505464933437,59.91216911041142
8.915179367193689,59.17998687710639
9.11818598070653,59.17998687710639
9.12702731445077,59.17998687710639
9.295662790554712,59.17998687710639
9.306796799801075,59.17998687710639
9.469772266859016,59.17998687710639
9.478589408701366,59.17998687710639
9.484111843905294,58.268729180471
9.68381415081865,58.268729180471
9.70122371861468,58.268729180471
9.86451174504504,57.59833542247521
10.001030195558608,57.59833542247521
10.06074763657634,57.16730450507868
10.249364906844724,57.07888280500353
10.43807894472067,57.07888280500353
10.438339142065448,57.07888280500353
10.626722019684406,57.07888280500353
10.626982217029182,57.07888280500353
10.789516853874895,56.89752289026316
10.866399614079194,55.89222763863865
11.055089639252524,55.89222763863865
11.055338009445268,55.89222763863865
11.243661751304048,55.81129438150991
11.43230482626778,55.81129438150991
11.569819122982723,55.81129438150991
11.620979081905064,55.81129438150991
11.792386412367836,55.623141038248974
11.880442895134369,54.48124157225768
12.066429409794775,54.41924699736917
12.066716218231637,54.41924699736917
12.255095063866944,54.41924699736917
12.255344509255323,54.41924699736917
12.375390102414064,54.41924699736917
12.38366319526279,54.31860608114201
12.434859979635783,53.4454824830816
12.438870369771768,52.48298433860583
12.597395883676358,52.11508386609948
12.614161378564402,50.78106879513312
12.75122151264119,50.313395974923374
12.93991619699562,50.313395974923374
12.991632032063622,50.313395974923374
13.128578625480868,50.313395974923374
13.180275107027358,50.313395974923374
13.317216324466406,50.313395974923374
13.361296239568317,50.313395974923374
13.505845421886823,50.313395974923374
13.588430123767074,50.313395974923374
13.694471293720325,50.313395974923374
13.694756220564814,50.313395974923374
13.883079962423595,50.313395974923374
14.07177572197367,50.313395974923374
14.097766426169157,50.313395974923374
14.260391917046414,50.313395974923374
14.260704368899274,50.313395974923374
14.4490091873148,50.313395974923374
14.586523484029742,50.313395974923374
14.63768451814772,50.313395974923374
14.826342645850408,50.313395974923374
14.870440839278194,50.313395974923374
15.014951314553675,50.313395974923374
15.203609800654911,50.313395974923374
15.283231442551758,50.313395974923374
15.39225681800266,50.313395974923374
15.401118580464049,50.313395974923374
15.580867637097205,50.313395974923374
15.76951071206094,50.313395974923374
15.958153787024676,50.313395974923374
16.146796861988413,50.313395974923374
16.29288584392898,50.313395974923374
16.33546681684313,50.313395974923374
16.524084087111518,50.313395974923374
16.6530226234052,50.313395974923374
16.7127529667706,50.313395974923374
16.90136916184335,50.313395974923374
17.090012236807084,50.313395974923374
17.27865531177082,50.313395974923374
17.467311289082225,50.313395974923374
17.570513942546995,50.313395974923374
17.6559608152198,50.313395974923374
17.83632918454135,50.313395974923374
17.84461249174865,50.313395974923374
18.033227611625755,50.313395974923374
18.22187068658949,50.313395974923374
18.410513761553226,50.313395974923374
18.58205477467385,50.313395974923374
18.61662554007317,50.313395974923374
